Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,12,25,4,1846,1852,2053,2104,FL,708,N278AT,127,132,112,-11,-6,MCO,DAY,808,5,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1309,1313,1502,1520,FL,199,N974AT,113,127,100,-18,-4,MCO,DCA,759,5,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1738,1741,1917,1931,FL,917,N936AT,159,170,143,-14,-3,MCO,DFW,984,7,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,953,958,1233,1235,FL,160,N276AT,160,157,138,-2,-5,MCO,DTW,957,7,15,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1450,1438,1720,1710,FL,165,N952AT,150,152,133,10,12,MCO,DTW,957,7,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1952,1958,2223,2234,FL,260,N989AT,151,156,137,-11,-6,MCO,FNT,1011,3,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,956,1000,1224,1235,FL,669,N981AT,148,155,135,-11,-4,MCO,HPN,972,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1519,1525,1748,1800,FL,673,N988AT,149,155,129,-12,-6,MCO,HPN,972,7,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1043,1042,1236,1242,FL,723,N996AT,113,120,100,-6,1,MCO,IAD,758,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1432,1439,1628,1639,FL,718,N915AT,116,120,102,-11,-7,MCO,IAD,758,4,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,904,910,1112,1130,FL,394,N965AT,128,140,114,-18,-6,MCO,IND,828,6,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1708,1652,1921,1910,FL,370,N942AT,133,138,114,11,16,MCO,IND,828,8,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1812,1815,2038,2043,FL,372,N288AT,146,148,123,-5,-3,MCO,LGA,950,11,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1018,1023,1201,1218,FL,858,N978AT,163,175,147,-17,-5,MCO,MCI,1072,5,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,806,810,1023,1036,FL,1001,N951AT,137,146,114,-13,-4,MCO,MDT,851,6,17,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1229,1225,1406,1408,FL,838,N308AT,157,163,139,-2,4,MCO,MDW,989,8,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1535,1536,1709,1719,FL,824,N175AT,154,163,139,-10,-1,MCO,MDW,989,6,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1925,1933,2100,2117,FL,834,N273AT,155,164,140,-17,-8,MCO,MDW,989,5,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1435,1442,1526,1546,FL,535,N970AT,111,124,99,-20,-7,MCO,MEM,683,3,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1053,1059,1242,1250,FL,676,N318AT,169,171,148,-8,-6,MCO,MKE,1066,9,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1216,1221,1403,1411,FL,674,N316AT,167,170,145,-8,-5,MCO,MKE,1066,10,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1655,1701,1846,1851,FL,652,N978AT,171,170,148,-5,-6,MCO,MKE,1066,13,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1923,1927,2115,2119,FL,672,N934AT,172,172,154,-4,-4,MCO,MKE,1066,8,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1129,1135,1350,1400,FL,873,N311AT,201,205,186,-10,-6,MCO,MSP,1310,5,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,759,805,1008,1023,FL,623,N926AT,129,138,113,-15,-6,MCO,PHL,861,5,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1208,1145,1427,1406,FL,624,N944AT,139,141,123,21,23,MCO,PHL,861,4,12,0,,0,21,0,0,0,0
2008,12,25,4,1730,1624,1946,1843,FL,626,N961AT,136,139,123,63,66,MCO,PHL,861,4,9,0,,0,0,0,0,0,63
2008,12,25,4,2018,1959,2225,2218,FL,628,N311AT,127,139,114,7,19,MCO,PHL,861,3,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,835,839,1046,1049,FL,994,N970AT,131,130,112,-3,-4,MCO,PIT,834,6,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1344,1347,1553,1559,FL,997,N934AT,129,132,113,-6,-3,MCO,PIT,834,6,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2004,2009,2147,2155,FL,250,N915AT,103,106,90,-8,-5,MCO,RIC,667,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1246,1254,1515,1525,FL,588,N273AT,149,151,134,-10,-8,MCO,ROC,1033,6,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1501,1507,1732,1738,FL,757,N953AT,151,151,136,-6,-6,MCO,ROC,1033,7,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1053,1055,1445,1440,FL,630,N288AT,172,165,140,5,-2,MCO,SJU,1189,18,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1428,1429,1802,1814,FL,7,N292AT,154,165,139,-12,-1,MCO,SJU,1189,5,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1910,1915,2243,2300,FL,9,N316AT,153,165,138,-17,-5,MCO,SJU,1189,5,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1109,1111,1328,1344,FL,1002,N951AT,139,153,121,-16,-2,MDT,MCO,851,7,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,613,615,900,902,FL,427,N312AT,107,107,93,-2,-2,MDW,ATL,590,6,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,725,725,1011,1021,FL,21,N975AT,106,116,83,-10,0,MDW,ATL,590,9,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1016,1009,1302,1257,FL,27,N337AT,106,108,90,5,7,MDW,ATL,590,6,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1129,1124,1409,1411,FL,23,N896AT,100,107,89,-2,5,MDW,ATL,590,4,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1429,1436,1710,1725,FL,933,N312AT,101,109,85,-15,-7,MDW,ATL,590,5,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1713,1715,2000,2005,FL,36,N993AT,107,110,90,-5,-2,MDW,ATL,590,6,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,816,825,1144,1153,FL,825,N308AT,148,148,128,-9,-9,MDW,MCO,989,10,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1757,1800,2120,2132,FL,823,N175AT,143,152,127,-12,-3,MDW,MCO,989,6,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1944,1955,2315,2321,FL,829,N309AT,151,146,130,-6,-11,MDW,MCO,989,7,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1130,1135,1506,1514,FL,820,N300AT,156,159,143,-8,-5,MDW,RSW,1105,5,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1445,1449,1826,1831,FL,832,N308AT,161,162,145,-5,-4,MDW,RSW,1105,7,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,656,700,1031,1031,FL,859,N166AT,155,151,139,0,-4,MDW,SRQ,1035,3,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1419,1424,1747,1754,FL,895,N344AT,148,150,135,-7,-5,MDW,SRQ,1035,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,625,630,845,845,FL,532,N992AT,80,75,60,0,-5,MEM,ATL,332,8,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1046,1052,1256,1303,FL,537,N968AT,70,71,55,-7,-6,MEM,ATL,332,6,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1903,1907,2113,2119,FL,528,N968AT,70,72,54,-6,-4,MEM,ATL,332,6,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1611,1616,1854,1910,FL,534,N970AT,103,114,90,-16,-5,MEM,MCO,683,6,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,825,830,1018,1026,FL,503,N281AT,113,116,87,-8,-5,MIA,ATL,595,13,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1045,1046,1237,1241,FL,511,N895AT,112,115,85,-4,-1,MIA,ATL,595,6,21,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1807,1812,1955,2009,FL,382,N967AT,108,117,85,-14,-5,MIA,ATL,595,8,15,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1203,1159,1423,1426,FL,151,N925AT,140,147,124,-3,4,MIA,BWI,946,7,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,614,600,922,909,FL,449,N296AT,128,129,96,13,14,MKE,ATL,669,6,26,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1142,1141,1437,1440,FL,404,N169AT,115,119,96,-3,1,MKE,ATL,669,7,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1649,1651,1938,1950,FL,441,N992AT,109,119,91,-12,-2,MKE,ATL,669,8,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,736,700,1020,954,FL,229,N961AT,104,114,82,26,36,MKE,BWI,641,5,17,0,,0,26,0,0,0,0
2008,12,25,4,1757,1741,2038,2028,FL,221,N285AT,101,107,84,10,16,MKE,BWI,641,7,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1701,1559,2103,1940,FL,111,N184AT,182,161,166,83,62,MKE,FLL,1243,6,10,0,,0,0,0,21,0,62
2008,12,25,4,855,855,1125,1048,FL,216,N285AT,270,233,244,37,0,MKE,LAS,1524,6,20,0,,0,0,0,37,0,0
2008,12,25,4,800,800,1117,1105,FL,508,N967AT,137,125,89,12,0,MKE,LGA,738,9,39,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1755,1754,2051,2059,FL,514,N977AT,116,125,96,-8,1,MKE,LGA,738,10,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,824,800,1201,1144,FL,665,N279AT,157,164,140,17,24,MKE,MCO,1066,8,9,0,,0,17,0,0,0,0
2008,12,25,4,1312,1210,1649,1548,FL,675,N961AT,157,158,141,61,62,MKE,MCO,1066,7,9,0,,0,0,0,0,0,61
2008,12,25,4,1446,1452,1820,1831,FL,677,N316AT,154,159,137,-11,-6,MKE,MCO,1066,6,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1903,1859,2233,2237,FL,653,N949AT,150,158,135,-4,4,MKE,MCO,1066,7,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,832,715,1136,1005,FL,316,N184AT,244,230,230,91,77,MKE,PHX,1460,4,10,0,,0,0,0,14,0,77
2008,12,25,4,1141,1135,1533,1527,FL,681,N924AT,172,172,154,6,6,MKE,RSW,1183,7,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1328,1332,1716,1723,FL,678,N318AT,168,171,152,-7,-4,MKE,RSW,1183,6,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1837,1838,2224,2229,FL,663,N300AT,167,171,154,-5,-1,MKE,RSW,1183,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1030,1032,1403,1411,FL,894,N940AT,153,159,138,-8,-2,MKE,TPA,1075,5,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,605,605,910,855,FL,378,N936AT,125,110,97,15,0,MLI,ATL,633,6,22,0,,0,0,0,15,0,0
2008,12,25,4,1238,1232,1530,1525,FL,383,N985AT,112,113,93,5,6,MLI,ATL,633,9,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1713,1719,1958,2010,FL,385,N910AT,105,111,90,-12,-6,MLI,ATL,633,5,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,659,700,1020,1026,FL,860,N313AT,141,146,122,-6,-1,MSP,ATL,906,8,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1101,1101,1427,1425,FL,853,N309AT,146,144,124,2,0,MSP,ATL,906,12,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1324,1328,1635,1648,FL,843,N287AT,131,140,117,-13,-4,MSP,ATL,906,6,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1638,1644,1952,2008,FL,855,N947AT,134,144,119,-16,-6,MSP,ATL,906,6,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1538,1541,1936,1946,FL,870,N311AT,178,185,161,-10,-3,MSP,MCO,1310,7,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1008,1011,1229,1230,FL,743,N950AT,81,79,63,-1,-3,MSY,ATL,425,5,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1227,1210,1438,1430,FL,464,N910AT,71,80,61,8,17,MSY,ATL,425,4,6,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1709,1718,1927,1945,FL,1950,N291AT,78,87,61,-18,-9,MSY,ATL,425,11,6,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,840,835,1018,1019,FL,232,N946AT,98,104,81,-1,5,PBI,ATL,545,8,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1218,1158,1358,1342,FL,238,N992AT,100,104,83,16,20,PBI,ATL,545,6,11,0,,0,0,0,0,0,16
2008,12,25,4,1627,1638,1759,1821,FL,233,N981AT,92,103,79,-22,-11,PBI,ATL,545,5,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1921,1928,2059,2112,FL,667,N895AT,98,104,80,-13,-7,PBI,ATL,545,7,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1531,1514,1745,1731,FL,940,N894AT,134,137,116,14,17,PBI,BWI,883,7,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1039,1044,1324,1326,FL,659,N891AT,165,162,148,-2,-5,PBI,HPN,1057,7,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1306,1317,1543,1600,FL,691,N989AT,157,163,141,-17,-11,PBI,HPN,1057,5,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,557,600,741,752,FL,901,N240AT,104,112,88,-11,-3,PHF,ATL,508,6,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1425,1422,1608,1614,FL,907,N893AT,103,112,92,-6,3,PHF,ATL,508,5,6,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,655,700,823,829,FL,217,N930AT,88,89,63,-6,-5,PHF,BOS,464,13,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1508,1512,1626,1641,FL,222,N939AT,78,89,64,-15,-4,PHF,BOS,464,6,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1332,1333,1535,1544,FL,211,N603AT,123,131,112,-9,-1,PHF,FLL,792,4,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,835,840,944,959,FL,642,N717JL,69,79,46,-15,-5,PHF,LGA,288,16,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,646,625,900,844,FL,868,N963AT,134,139,107,16,21,PHL,ATL,665,8,19,0,,0,16,0,0,0,0
2008,12,25,4,1057,1059,1300,1314,FL,47,N926AT,123,135,103,-14,-2,PHL,ATL,665,6,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1223,1223,1425,1440,FL,336,N993AT,122,137,102,-15,0,PHL,ATL,665,8,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1501,1442,1701,1659,FL,345,N944AT,120,137,103,2,19,PHL,ATL,665,6,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,700,700,921,927,FL,620,N126AT,141,147,123,-6,0,PHL,MCO,861,6,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1122,1119,1338,1348,FL,629,N292AT,136,149,122,-10,3,PHL,MCO,861,6,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1354,1355,1626,1629,FL,617,N329AT,152,154,123,-3,-1,PHL,MCO,861,9,20,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2017,1918,2232,2150,FL,627,N961AT,135,152,116,42,59,PHL,MCO,861,8,11,0,,0,0,0,0,0,42
2008,12,25,4,1303,1305,1829,1828,FL,545,N173AT,206,203,181,1,-2,PHX,ATL,1587,8,17,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1540,1545,2109,2108,FL,546,N272AT,209,203,180,1,-5,PHX,ATL,1587,10,19,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2350,2359,501,522,FL,548,N276AT,191,203,177,-21,-9,PHX,ATL,1587,5,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1216,1055,1611,1515,FL,313,N184AT,175,200,159,56,81,PHX,MKE,1460,7,9,0,,0,0,0,0,0,56
2008,12,25,4,555,600,731,750,FL,154,N990AT,96,110,79,-19,-5,PIT,ATL,526,8,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1038,1029,1213,1216,FL,993,N894AT,95,107,80,-3,9,PIT,ATL,526,7,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1547,1538,1721,1726,FL,984,N927AT,94,108,78,-5,9,PIT,ATL,526,4,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,659,700,933,944,FL,986,N174AT,154,164,138,-11,-1,PIT,FLL,994,5,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1443,1443,1713,1721,FL,1956,N328AT,150,158,136,-8,0,PIT,FLL,994,5,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1126,1125,1339,1339,FL,995,N970AT,133,134,109,0,1,PIT,MCO,834,9,15,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1634,1635,1841,1851,FL,998,N934AT,127,136,110,-10,-1,PIT,MCO,834,7,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1330,1336,1603,1616,FL,803,N174AT,153,160,138,-13,-6,PIT,RSW,966,5,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1216,1220,1426,1440,FL,808,N977AT,130,140,117,-14,-4,PIT,TPA,873,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,651,650,912,857,FL,487,N943AT,81,67,59,15,1,PNS,ATL,272,13,9,0,,0,1,0,14,0,0
2008,12,25,4,1059,1021,1305,1226,FL,439,N979AT,66,65,52,39,38,PNS,ATL,272,5,9,0,,0,0,0,1,0,38
2008,12,25,4,1442,1444,1646,1651,FL,426,N906AT,64,67,52,-5,-2,PNS,ATL,272,4,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,617,622,745,759,FL,430,N985AT,88,97,77,-14,-5,PWM,BWI,452,5,6,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,628,630,743,755,FL,97,N893AT,75,85,61,-12,-2,RDU,ATL,356,6,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1017,1015,1136,1138,FL,93,N893AT,79,83,61,-2,2,RDU,ATL,356,7,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,556,600,733,744,FL,244,N960AT,97,104,79,-11,-4,RIC,ATL,481,6,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1129,1035,1300,1217,FL,926,N928AT,91,102,79,43,54,RIC,ATL,481,5,7,0,,0,43,0,0,0,0
2008,12,25,4,1749,1715,1919,1855,FL,262,N717JL,90,100,74,24,34,RIC,ATL,481,8,8,0,,0,0,0,0,0,24
2008,12,25,4,737,740,839,900,FL,790,N915AT,62,80,47,-21,-3,RIC,LGA,292,6,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1201,1200,1353,1400,FL,249,N915AT,112,120,96,-7,1,RIC,MCO,667,8,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,556,600,822,819,FL,586,N173AT,146,139,109,3,-4,ROC,ATL,749,6,31,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1714,1719,1919,1937,FL,583,N168AT,125,138,109,-18,-5,ROC,ATL,749,9,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,653,700,811,815,FL,924,N295AT,78,75,44,-4,-7,ROC,BWI,277,6,28,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,758,800,1102,1042,FL,756,N944AT,184,162,135,20,-2,ROC,MCO,1033,11,38,0,,0,0,0,20,0,0
2008,12,25,4,1558,1607,1834,1852,FL,585,N273AT,156,165,139,-18,-9,ROC,MCO,1033,8,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1443,1444,1727,1733,FL,634,N126AT,164,169,147,-6,-1,ROC,TPA,1079,7,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,835,845,1016,1028,FL,171,N287AT,101,103,83,-12,-10,RSW,ATL,515,8,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1015,1020,1152,1202,FL,178,N952AT,97,102,79,-10,-5,RSW,ATL,515,6,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1316,1321,1459,1507,FL,197,N281AT,103,106,82,-8,-5,RSW,ATL,515,12,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1623,1624,1759,1808,FL,186,N924AT,96,104,80,-9,-1,RSW,ATL,515,7,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1946,1935,2115,2118,FL,162,N950AT,89,103,75,-3,11,RSW,ATL,515,5,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1213,1219,1502,1519,FL,866,N295AT,169,180,154,-17,-6,RSW,BOS,1249,5,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1645,1656,1939,1959,FL,852,N174AT,174,183,157,-20,-11,RSW,BOS,1249,7,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1708,1719,1953,2014,FL,304,N966AT,165,175,150,-21,-11,RSW,BUF,1144,4,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1036,1041,1252,1258,FL,988,N990AT,136,137,117,-6,-5,RSW,BWI,919,8,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1750,1759,2009,2019,FL,921,N972AT,139,140,118,-10,-9,RSW,BWI,919,10,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1854,1825,2201,2050,FL,813,N899AT,NA,145,NA,NA,29,RSW,CAK,991,3,10,0,,1,NA,NA,NA,NA,NA
2008,12,25,4,NA,1708,NA,1949,FL,376,N994AT,NA,161,NA,NA,NA,RSW,CMH,930,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,12,25,4,1000,1010,1210,1224,FL,180,N971AT,130,134,113,-14,-10,RSW,DCA,892,5,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1101,1110,1350,1359,FL,883,N983AT,169,169,151,-9,-9,RSW,FNT,1138,10,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1238,1233,1456,1505,FL,392,N929AT,138,152,123,-9,5,RSW,IND,946,6,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1402,1405,1628,1635,FL,761,N307AT,146,150,132,-7,-3,RSW,IND,946,6,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1856,1859,2127,2131,FL,386,N313AT,151,152,128,-4,-3,RSW,IND,946,6,17,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,854,900,1042,1054,FL,821,N300AT,168,174,152,-12,-6,RSW,MDW,1105,6,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1144,1150,1329,1343,FL,819,N344AT,165,173,149,-14,-6,RSW,MDW,1105,5,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,755,800,949,957,FL,680,N940AT,174,177,157,-8,-5,RSW,MKE,1183,7,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1547,1557,1742,1754,FL,682,N300AT,175,177,158,-12,-10,RSW,MKE,1183,9,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1752,1804,1954,2000,FL,683,N318AT,182,176,158,-6,-12,RSW,MKE,1183,9,15,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1911,1912,2139,2142,FL,804,N308AT,148,150,128,-3,-1,RSW,PIT,966,6,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2226,2230,520,523,FL,609,N330AT,234,233,214,-3,-4,SAN,ATL,1891,5,15,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,652,700,1007,1025,FL,658,N892AT,135,145,112,-18,-8,SAT,ATL,874,15,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1237,1205,1547,1530,FL,654,N969AT,130,145,113,17,32,SAT,ATL,874,9,8,0,,0,0,0,0,0,17
2008,12,25,4,1637,1645,1957,2010,FL,650,N926AT,140,145,117,-13,-8,SAT,ATL,874,8,15,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2153,2200,506,518,FL,38,N312AT,253,258,236,-12,-7,SFO,ATL,2139,5,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1450,1455,1745,1800,FL,6,N315AT,235,245,215,-15,-5,SJU,ATL,1547,9,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1646,1650,1949,1955,FL,32,N284AT,243,245,216,-6,-4,SJU,ATL,1547,7,20,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1619,1620,1934,1905,FL,53,N149AT,255,225,236,29,-1,SJU,BWI,1565,6,13,0,,0,0,0,29,0,0
2008,12,25,4,753,800,1002,1005,FL,8,N288AT,189,185,171,-3,-7,SJU,MCO,1189,9,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1525,1530,1737,1735,FL,372,N288AT,192,185,172,2,-5,SJU,MCO,1189,8,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1850,1859,2055,2104,FL,4,N292AT,185,185,171,-9,-9,SJU,MCO,1189,5,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,836,845,1007,1019,FL,685,N283AT,91,94,76,-12,-9,SRQ,ATL,445,7,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1620,1632,1752,1805,FL,695,N276AT,92,93,77,-13,-12,SRQ,ATL,445,8,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1825,1835,1948,2008,FL,693,N344AT,83,93,69,-20,-10,SRQ,ATL,445,8,6,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1359,1351,1615,1604,FL,689,N954AT,136,133,122,11,8,SRQ,BWI,880,6,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1129,1112,1411,1349,FL,710,N166AT,162,157,145,22,17,SRQ,DTW,1023,10,7,0,,0,17,0,5,0,0
2008,12,25,4,1520,1525,1732,1745,FL,961,N932AT,132,140,118,-13,-5,SRQ,IND,876,5,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1207,1212,1344,1354,FL,842,N312AT,157,162,144,-10,-5,SRQ,MDW,1035,5,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1725,1732,1901,1914,FL,861,N309AT,156,162,143,-13,-7,SRQ,MDW,1035,6,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,605,605,841,857,FL,786,N896AT,96,112,74,-16,0,STL,ATL,483,7,15,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1118,1111,1348,1342,FL,780,N958AT,90,91,75,6,7,STL,ATL,483,7,8,0,,0,NA,NA,NA,NA,NA
